gene	effectSize	effectSizeStandardError	effectSizePval	effectSizeFDR	tauSquared	numStudies	cochranesQ	heterogeneityPval	fisherStatUp	fisherPvalUp	fisherFDRUp	fisherStatDown	fisherPvalDown	fisherFDRDown
HYAL3	0.4378219233278263	0.49507900451214026	0.3765086068751637	0.9997238785431705	0	2	0.12102455723097155	0.7279259203717567	5.455747176678752	0.24364681037300542	0.468808245343197	1.377285995036001	0.8481330548648855	0.9999854341075632
AP2A2	0.43776796888828085	0.4950963687582219	0.37658415984726384	0.9997238785431705	0	2	0.003302079044599578	0.9541758060748656	5.544525966859343	0.23584324725228042	0.4644461976036799	1.1800388002448527	0.881374037814957	0.9999854341075632
RNF141	0.4385841225329756	0.49602172506499553	0.37658639418621487	0.9997238785431705	0	2	0.2345895812518152	0.628141409263834	5.473613807395702	0.24205860178490596	0.4677845434225587	1.5045239090742095	0.8258398125798738	0.9999854341075632
MTHFD1	0.6731247739361782	0.7613434113851363	0.37662729962469205	0.9997238785431705	0.57213396471219935	2	1.9428301729249533	0.16336156758355802	9.255735778222343	0.05501567006834359	0.36186337171863403	1.8815070357019548	0.7575413096270088	0.9999854341075632
ADRM1	0.44086271640260405	0.4987638290965927	0.3767443870201236	0.9997238785431705	0	2	0.08308525366455992	0.7731591070058392	5.909008303705036	0.20604742237747534	0.44962065343942764	1.0549814873002727	0.9013475196015084	0.9999854341075632
SRD5A1	0.43817333977260947	0.49575475620371023	0.37677664833551283	0.9997238785431705	0	2	0.20657185530282582	0.6494677211371445	5.465073682202387	0.2428166322320739	0.4682196227988962	1.4752310614637854	0.8310197299597362	0.9999854341075632
IMPG2	0.4390291147995614	0.49677834148617617	0.3768298181811607	0.9997238785431705	0	2	0.31106604570535434	0.5770267527310351	5.496569868214695	0.2400311554604998	0.46678065820081466	1.5834968000757308	0.8117551715882338	0.9999854341075632
SEPW1	0.43773007897354954	0.49537364208489454	0.3768926349961391	0.9997238785431705	0	2	0.16264859337591062	0.6867296361141495	5.455996225378703	0.24362460996531668	0.468808245343197	1.4270536275607644	0.839479599926394	0.9999854341075632
CDC42	0.5155396126356985	0.5836767629844118	0.3770946304225398	0.9997238785431705	0.14429061765468024	2	1.2477779987967557	0.26397729217833077	6.85853470348453	0.14355555659767746	0.41075069969001643	2.071165203460536	0.7226714883567825	0.9999854341075632
GCM1	0.4424297599683075	0.500952291576525	0.37714041134240683	0.9997238785431705	0	2	0.1649786213213593	0.684613577925872	6.105790692402083	0.19138583304996068	0.4411464231894283	1.0351279592209452	0.9044234814443132	0.9999854341075632
HK1	0.6025210821422567	0.6822924717952493	0.377191270695499	0.9997238785431705	0.36514572502953774	2	1.614064725210037	0.2039213669860026	8.180074051474216	0.08520016393836356	0.37786374070253076	1.9468739502168702	0.745529708533846	0.9999854341075632
LRIG2	0.44569166823202705	0.5047511416771419	0.37724011420200326	0.9997238785431705	0	2	0.9512457469791364	0.3294024057402426	5.813664484269047	0.21350279293143581	0.45242351696377214	2.1820894271385116	0.7023096259910155	0.9999854341075632
CLUH	0.4367984664106079	0.49471605074670233	0.3772753782203694	0.9997238785431705	0	2	0.0361576106584877	0.8491903785476798	5.475986065319329	0.2418484018999357	0.4676782269518007	1.2603437805403717	0.8680669579010802	0.9999854341075632
LEPREL2	0.4560400371068015	0.5165689856921314	0.3773308074916127	0.9997238785431705	0	2	0.8251248881136517	0.3636860172569244	7.5298825950770505	0.11039879279603246	0.39232407664451724	1.0216438784329946	0.906496503554978	0.9999854341075632
NLGN4Y	0.43779281768948897	0.4962462613557041	0.3776639051408815	0.9997238785431705	0	2	0.0105764769052419	0.9180883710162482	5.668060995265316	0.22534698738931952	0.45828606530854804	1.1112242306339422	0.8924872922078289	0.9999854341075632
SPTBN4	0.436358766567674	0.49469848820767276	0.3777388765507345	0.9997238785431705	0	2	0.04929929371610732	0.8242870711046956	5.463145585715785	0.24298805632091652	0.4682196227988962	1.2832299294220073	0.8642143308503583	0.9999854341075632
EIF3B	0.4415660684438878	0.5006228989637911	0.3777587988706174	0.9997238785431705	0	2	0.6418903374928825	0.4230271064476695	5.641129645810965	0.22759977807012038	0.4602198813390727	1.9009419947989792	0.7539719472829886	0.9999854341075632
IFNA2	-0.43693877908768114	0.4956029134266345	0.37797650886851447	0.9997238785431705	0	2	0.19473927132171837	0.6590010903866164	1.4655977928996995	0.8327174116853913	0.865120664905991	5.453670709117021	0.24383197658826924	0.9999854341075632
WDR4	2.2943317980864073	2.6025970136437655	0.37801762630889596	0.9997238785431705	10.15318586946769	2	3.1906803356099616	0.07405918399587841	17.693102839801504	0.0014166928030473736	0.3306410519230673	0.5996003668935058	0.9631080848551525	0.9999854341075632
PALLD	0.436126071202889	0.4948413348645262	0.378130969182188	0.9997238785431705	0	2	0.01078740972612383	0.9172785018444636	5.5065051746652856	0.23915826090768907	0.4661299741796286	1.2091574142582016	0.876588620249314	0.9999854341075632
GPX3	-1.1916284818216645	1.3521666655261086	0.3781698729000016	0.9997238785431705	2.9067369448408824	2	4.875732728980233	0.027236875044978515	1.7703568137991714	0.7779010523914858	0.8213858152074094	16.61759466495171	0.0022931303501837227	0.6474781723875523
CXCL9	-0.6288951216345553	0.7140066501053911	0.37842754743228946	0.9997238785431705	0.3524331415565349	2	1.37371199075812	0.24117513481308295	0.9612285696555114	0.9156169067609842	0.9343626055371119	9.052119488709332	0.05980986252775887	0.8707964160705292
LGALS1	0.43821684643118264	0.4975447298533093	0.3784484410706172	0.9997238785431705	0	2	0.3872410350788373	0.5337532075666632	5.514598018658713	0.23844927883094594	0.4659929850066714	1.6631126844279285	0.7974068317251146	0.9999854341075632
SPI1	0.44956543123224957	0.5105644555983709	0.37857426391670557	0.9997238785431705	0	2	0.5701124120474876	0.4502142502902482	6.966739759328341	0.13765635085965405	0.40846364132156937	1.021463152999648	0.9065241980135046	0.9999854341075632
WHAMMP2	-0.4407671647594593	0.5005808350770922	0.37858229668715215	0.9997238785431705	0	2	0.6407762145500768	0.4234298583579834	1.9024997482428248	0.753685772047256	0.8029535926163173	5.634354222477172	0.2281696294320424	0.9999854341075632
KDM5D	-1.187210508690265	1.3485198945275734	0.3786532608823626	0.9997238785431705	2.3815265396721497	2	2.392628792558865	0.1219084742992731	0.8341511842947321	0.9338118688548658	0.9490882143602446	12.559950327231896	0.01363864852794896	0.7958209682844618
IFT81	0.4391987131834874	0.49893606462219997	0.3787127742689404	0.9997238785431705	0	2	0.09252165457388223	0.7609955419442159	5.918724889233161	0.20530072343970526	0.44950221113189104	1.0562060149441814	0.9011568918507531	0.9999854341075632
LOC100873065	0.4985940346940031	0.5664422911580586	0.3787399485863613	0.9997238785431705	0.07181286168836601	2	1.0861971873496707	0.2973153277504611	8.179904092275438	0.08520598196023198	0.37786374070253076	1.0082488768528928	0.9085426215873871	0.9999854341075632
MCF2	0.4469602897794852	0.5079149306588642	0.3788644815973859	0.9997238785431705	0	2	0.45711722338503974	0.4989743333776423	6.72492177196021	0.15115876594154656	0.41477830194113186	1.021838312751893	0.9064667056635819	0.9999854341075632
SERPINB8	0.440914583853293	0.5011054708518176	0.378922263765125	0.9997238785431705	0	2	0.6827737486894387	0.40863322702134586	5.6537146384258	0.22654461083204883	0.45947947241351933	1.9422981380000113	0.7463710528639961	0.9999854341075632
NELFE	0.9578425578642005	1.0890589755665316	0.37912267448073356	0.9997238785431705	1.6996833183301256	2	3.5171972715105584	0.06073507226678265	13.49131019109558	0.00910872036701961	0.3523115653884556	1.7898560653204254	0.7743377180429665	0.9999854341075632
MEG3	0.43504900649108685	0.49466798337960827	0.37914281627490987	0.9997238785431705	0	2	0.02523001948297851	0.8737952461994549	5.473813919240609	0.24204086425941856	0.4677845434225587	1.2446599882039715	0.8706923230174093	0.9999854341075632
SNORA33	-0.6084407533271745	0.6919285247701717	0.37921669972650085	0.9997238785431705	0.3058519797476601	2	1.3308837133945355	0.24864806510456983	0.9698009092708522	0.9143400611777035	0.9333502462216567	8.912776727958935	0.06331701004188009	0.877994380642901
CLEC7A	0.6400572695627412	0.7281270004266888	0.37937622893506506	0.9997238785431705	0.48222114961220186	2	1.8018775938543898	0.17948566858274495	8.77442548382457	0.06699183000364604	0.36637292428777474	1.9162199294124822	0.751164762532548	0.9999854341075632
GLUL	0.9295196511373106	1.0574295298868073	0.37938123024464204	0.9997238785431705	1.5725380890599168	2	3.3563155847430752	0.0669476966930469	13.09253419696768	0.01083239517242841	0.3523115653884556	1.7953013772939774	0.7733418831869778	0.9999854341075632
HHLA1	0.4439266539305482	0.5050237001938105	0.37938965778756034	0.9997238785431705	0	2	0.335646592878898	0.5623529351321979	6.463233120558542	0.16712178603046668	0.4266897364349913	1.0253869225661456	0.9059223796784475	0.9999854341075632
ENO1	0.753744307175031	0.8576141224676552	0.3794635571805286	0.9997238785431705	0.859336985227281	2	2.377447210482119	0.12309855795679092	10.508527723101412	0.0326797253725269	0.35271036370496145	1.844788503602423	0.7642786459488022	0.9999854341075632
NR6A1	0.4419153574835996	0.502851424321447	0.379499453290418	0.9997238785431705	0	2	0.8171555133629353	0.36601314162877485	5.721658648836385	0.22092161732061139	0.45622471423325545	2.0674225564359	0.7233595059380082	0.9999854341075632
NLGN3	0.5780074726533593	0.6579974221673051	0.3797081038575241	0.9997238785431705	0.2373134479061985	2	1.2644447083964665	0.2608114417270967	8.707458431746634	0.06884237223581569	0.3667915231520021	0.9809242738363096	0.9126745665219069	0.9999854341075632
OR10J1	-0.45717805498300923	0.5204783229967161	0.37973721572748337	0.9997238785431705	0	2	0.9982738932118811	0.31772853595364003	1.0294038518161366	0.9053051091844487	0.9258577528708799	7.900175549081457	0.09530409822017992	0.9170904577728691
FXYD5	0.4378827549427526	0.49854124006370254	0.37976571812184895	0.9997238785431705	0	2	0.4778543306079583	0.4893958274896366	5.545083199489603	0.23579496096912392	0.4644461976036799	1.7538540877070488	0.7809132932363166	0.9999854341075632
ZNF417	0.43747353410806866	0.49842453434141687	0.38009966120996086	0.9997238785431705	0	2	0.4689562880116789	0.493467717080299	5.538489255782974	0.23636690229567403	0.46488642898863314	1.7463917616534985	0.7822742618034964	0.9999854341075632
ZBTB22	0.4394632383838062	0.500720068777276	0.38012688879076884	0.9997238785431705	0	2	0.16182414330680422	0.6874825954600492	6.075715511178908	0.1935646985879021	0.44237092639274905	1.042678994068667	0.9032568708285393	0.9999854341075632
ASMTL	0.5548599147018439	0.6323905150232485	0.3802690037670814	0.9997238785431705	0.2483102582718892	2	1.4223329280659467	0.23301979595595412	7.477141985476244	0.11272146881672301	0.39232407664451724	2.0136887029082855	0.7332410057461528	0.9999854341075632
UBA3	0.6382032237084745	0.7274536931431901	0.38031766691285696	0.9997238785431705	0.4805285665002235	2	1.7992517625556559	0.17980297946453794	8.754397664912636	0.06754027063587364	0.3667778706176012	1.9205745287900684	0.7503644640473373	0.9999854341075632
ARHGAP11A	0.4348221059065814	0.4958659510153146	0.3805439649621949	0.9997238785431705	0	2	0.005949678689005639	0.9385168179322627	5.621582372889664	0.22924720533690715	0.4614376256772488	1.1278320504744441	0.8898315740018568	0.9999854341075632
SPATA2	0.7848812394930761	0.8951386392117516	0.3805809076817365	0.9997238785431705	0.9814245565551802	2	2.55501703689617	0.10994462915409942	10.98817711497524	0.026697209101228372	0.3523115653884556	1.8366732661022156	0.7657663671764672	0.9999854341075632
RALGPS1	0.5128076123702588	0.5849757696667385	0.3806873571631562	0.9997238785431705	0.10318256330820154	2	1.1222129296119074	0.2894424515051994	8.269612512578702	0.08218650660225105	0.3753809592841232	1.0070359580209656	0.908727238463598	0.9999854341075632
AK128525	0.44211845184250725	0.5043587559823498	0.3807065609901532	0.9997238785431705	0	2	0.9307658936228081	0.33466398715757073	5.7754581702239864	0.21655648157380053	0.4543618847172171	2.1754266854396627	0.7035305553104867	0.9999854341075632
Ig.kappa	0.44211845184250725	0.5043587559823498	0.3807065609901532	0.9997238785431705	0	2	0.9307658936228081	0.33466398715757073	5.7754581702239864	0.21655648157380053	0.4543618847172171	2.1754266854396627	0.7035305553104867	0.9999854341075632
PPIEL	1.1358571809365152	1.2957933167910873	0.3807187163409451	0.9997238785431705	2.165681053057432	2	2.3344959066872497	0.12653594640697974	12.25417295099141	0.015557943208016766	0.3523115653884556	0.8560370174530558	0.9307815367914604	0.9999854341075632
APP	-0.43646682659103314	0.4979324067466656	0.3807265507221198	0.9997238785431705	0	2	0.06146285660494078	0.804198598698424	1.0736892860903313	0.8984239102600202	0.9209758398184708	5.820332849860707	0.21297372282153654	0.9999854341075632
NR1H3	0.43359414097611026	0.49473305215141883	0.38080153053144405	0.9997238785431705	0	2	0.010426148469369075	0.9186705437740587	5.487995015561518	0.24078674449943321	0.4670267812670413	1.2146136418958253	0.8756867663643406	0.9999854341075632
BRIX1	0.4389877033429872	0.5009394464452347	0.38085127000502295	0.9997238785431705	0	2	0.6748599893414058	0.41136230751117975	5.635059606936693	0.228110244513092	0.46075457555040417	1.94113487290051	0.7465849308772128	0.9999854341075632
C1orf159	0.7916962067196733	0.9035411669864004	0.3809132338383935	0.9997238785431705	0.8221954896501792	2	1.7348738798331103	0.1877896529883003	10.125717647952154	0.03836240321277255	0.35271036370496145	0.9283879444415657	0.9204532467251965	0.9999854341075632
CDH1	-0.4538859155613891	0.5180158760944538	0.3809208916567329	0.9997238785431705	0	2	0.8964076317294778	0.3437467868797588	1.0316650400389042	0.9049571234360536	0.9256462961238473	7.65780560713069	0.10494870998208462	0.9327628406913343
SYNPO2L	0.7931272728371542	0.9052271430748912	0.38094098135638965	0.9997238785431705	0.8269160618929382	2	1.7379468202500696	0.18739918859159643	10.134977646673907	0.038214356599072984	0.35271036370496145	0.92817767847279	0.9204839238924456	0.9999854341075632
UBA1	0.4333254547736671	0.494647811780245	0.38101467867075844	0.9997238785431705	0	2	0.0165752726238423	0.89755943421737	5.473247746264294	0.24209105164768704	0.4677845434225587	1.2307160177647067	0.8730159967318996	0.9999854341075632
CRTAC1	0.44536482178963904	0.5085169784013303	0.3811327266146275	0.9997238785431705	0	2	0.4883092190045769	0.4846824940494274	6.772567414556091	0.14840631805917254	0.41436814130728283	1.0273011878919878	0.905628366169867	0.9999854341075632
LMO4	-0.44917110842876773	0.5129627290953523	0.381225322980616	0.9997238785431705	0	2	0.6800246706312787	0.4095782290083052	1.0294062953234415	0.9053047333405684	0.9258577528708799	7.179871944786306	0.1266826805168622	0.9705255825068309
CACNA1H	0.44062103243747186	0.503199363826173	0.3812262683197823	0.9997238785431705	0	2	0.26371649680715603	0.607578291571727	6.294349811234244	0.17821803744790662	0.434084041193079	1.0335701800204111	0.9046636449196721	0.9999854341075632
SEMA4C	-0.4402742305714093	0.5028168641756846	0.38123910631479463	0.9997238785431705	0	2	0.24802772740346365	0.6184672516477406	1.0348091614659412	0.9044726448377303	0.925304502474631	6.260106805077357	0.18054719535918698	0.9999854341075632
SLC3A1	-0.5834867313278078	0.6664452572575192	0.3812905598105508	0.9997238785431705	0.32713988205316025	2	1.552278332374573	0.2127994122619603	1.9788022718886036	0.7396579131390715	0.7913953300146988	7.922925640410525	0.09444267904047571	0.9156470987994427
PI4K2A	0.434548115925928	0.4964793974746814	0.3814329369529593	0.9997238785431705	0	2	0.2987162640715933	0.5846883292887772	5.458386491548726	0.24341162869337882	0.46869137734917704	1.5838604030977401	0.8116899572484961	0.9999854341075632
PTCH1	-1.123057897927805	1.2833285522360731	0.3815122553341948	0.9997238785431705	2.5661930271919666	2	4.525326447712593	0.03339670352913926	1.7931157770960091	0.7737416218814057	0.8179635703088384	15.770247622857658	0.0033434722538570032	0.6474781723875523
C11orf48	0.491381639728185	0.5616960901548053	0.3816731455212197	0.9997238785431705	0.10120802100386798	2	1.174461152959049	0.2784864862041534	6.529986410957682	0.16291077549896196	0.4229377446850687	2.1251673736430696	0.712750198287065	0.9999854341075632
N.ASC	0.44073123848851614	0.5039445402673952	0.38181173855271233	0.9997238785431705	0	2	0.2958666327116286	0.5864853498735503	6.359200324338538	0.17388092116134898	0.4314603436502222	1.0329542864391152	0.9047585492861386	0.9999854341075632
